name,Tb (K),a_acc,a_don,a_heavy,a_nC,a_nN,a_nO,logP(o/w),TPSA,Weight
3858,539.15002,0,0,13,11,0,0,5.8833599,0,225.20299
3859,475.14999,0,0,13,11,0,0,5.19592,0,192.293
3860,523.15002,1,1,12,11,0,1,3.4400001,20.23,170.29599
3861,521.65002,1,1,12,11,0,1,3.1059999,20.23,170.29599
3862,498.64999,1,0,13,11,0,2,3.7409999,26.299999,186.295
3863,481.14999,1,0,13,11,0,2,3.7409999,26.299999,186.295
3864,541.15002,0,0,12,11,0,0,4.4699998,0,186.36299
3865,518.48999,0,0,12,11,0,0,5.335,0,190.758
3866,479.14999,0,0,12,11,0,0,4.8959999,0,174.30299
3867,554.65002,0,0,12,11,0,0,5.9330001,0,282.20898
3868,555.15002,0,0,14,11,1,2,4.678,45.82,201.31
3869,462.34,0,0,11,11,0,0,7.0899,0,156.313
3870,463.14999,0,0,11,11,0,0,7.0899,0,156.313
3871,459.14999,0,0,11,11,0,0,7.0899,0,156.313
3872,461.14999,0,0,11,11,0,0,7.0899,0,156.313
3873,457.14999,0,0,11,11,0,0,7.0899,0,156.313
3874,453.14999,0,0,11,11,0,0,7.0899,0,156.313
3875,453.14999,0,0,11,11,0,0,7.0468998,0,156.313
3876,459.14999,0,0,11,11,0,0,7.0058999,0,156.313
3877,451.14999,0,0,11,11,0,0,7.0058999,0,156.313
3878,452.14999,0,0,11,11,0,0,7.0058999,0,156.313
3879,452.14999,0,0,11,11,0,0,7.0058999,0,156.313
3880,453.14999,0,0,11,11,0,0,7.0058999,0,156.313
3881,456.14999,0,0,11,11,0,0,7.0058999,0,156.313
3882,455.14999,0,0,11,11,0,0,7.0468998,0,156.313
3883,458.14999,0,0,11,11,0,0,7.0058999,0,156.313
3884,453.14999,0,0,11,11,0,0,7.0058999,0,156.313
3885,455.14999,0,0,11,11,0,0,7.0058999,0,156.313
3886,457.14999,0,0,11,11,0,0,7.0058999,0,156.313
3887,451.14999,0,0,11,11,0,0,7.0468998,0,156.313
3888,455.14999,0,0,11,11,0,0,7.0058999,0,156.313
3889,452.14999,0,0,11,11,0,0,7.0058999,0,156.313
3890,450.14999,0,0,11,11,0,0,7.0468998,0,156.313
3891,451.14999,0,0,11,11,0,0,7.0058999,0,156.313
3892,455.14999,0,0,11,11,0,0,7.0058999,0,156.313
3893,449.14999,0,0,11,11,0,0,7.0058999,0,156.313
3894,451.14999,0,0,11,11,0,0,7.0058999,0,156.313
3895,455.14999,0,0,11,11,0,0,7.0058999,0,156.313
3896,458.85001,0,0,11,11,0,0,7.0468998,0,156.313
3897,455.14999,0,0,11,11,0,0,7.0058999,0,156.313
3898,449.14999,0,0,11,11,0,0,7.0058999,0,156.313
3899,455.14999,0,0,11,11,0,0,7.0058999,0,156.313
3900,456.14999,0,0,11,11,0,0,7.0058999,0,156.313
3901,453.14999,0,0,11,11,0,0,7.0468998,0,156.313
3902,453.14999,0,0,11,11,0,0,7.0058999,0,156.313
3903,453.14999,0,0,11,11,0,0,7.0058999,0,156.313
3904,452.14999,0,0,11,11,0,0,6.9629002,0,156.313
3905,444.64999,0,0,11,11,0,0,6.9629002,0,156.313
3906,444.14999,0,0,11,11,0,0,6.9629002,0,156.313
3907,447.14999,0,0,11,11,0,0,6.9629002,0,156.313
3908,443.14999,0,0,11,11,0,0,6.9629002,0,156.313
3909,455.14999,0,0,11,11,0,0,6.9629002,0,156.313
3910,453.14999,0,0,11,11,0,0,6.9218998,0,156.313
3911,450.14999,0,0,11,11,0,0,6.9218998,0,156.313
3912,453.14999,0,0,11,11,0,0,6.9218998,0,156.313
3913,452.14999,0,0,11,11,0,0,6.9218998,0,156.313
3914,444.14999,0,0,11,11,0,0,6.9629002,0,156.313
3915,449.14999,0,0,11,11,0,0,6.9218998,0,156.313
3916,447.14999,0,0,11,11,0,0,6.9218998,0,156.313
3917,444.14999,0,0,11,11,0,0,6.9218998,0,156.313
3918,445.14999,0,0,11,11,0,0,6.9629002,0,156.313
3919,451.14999,0,0,11,11,0,0,6.9218998,0,156.313
3920,449.14999,0,0,11,11,0,0,6.9629002,0,156.313
3921,455.14999,0,0,11,11,0,0,6.9629002,0,156.313
3922,447.14999,0,0,11,11,0,0,6.9629002,0,156.313
3923,450.14999,0,0,11,11,0,0,6.9629002,0,156.313
3924,454.14999,0,0,11,11,0,0,6.9629002,0,156.313
3925,454.14999,0,0,11,11,0,0,6.9218998,0,156.313
3926,452.14999,0,0,11,11,0,0,6.9218998,0,156.313
3927,443.14999,0,0,11,11,0,0,6.9629002,0,156.313
3928,453.14999,0,0,11,11,0,0,6.9629002,0,156.313
3929,447.14999,0,0,11,11,0,0,6.9629002,0,156.313
3930,447.14999,0,0,11,11,0,0,7.0058999,0,156.313
3931,452.14999,0,0,11,11,0,0,7.0058999,0,156.313
3932,451.14999,0,0,11,11,0,0,7.0468998,0,156.313
3933,451.45001,0,0,11,11,0,0,6.9218998,0,156.313
3934,445.14999,0,0,11,11,0,0,6.9218998,0,156.313
3935,450.14999,0,0,11,11,0,0,6.9218998,0,156.313
3936,453.14999,0,0,11,11,0,0,6.9629002,0,156.313
3937,460.04999,0,0,11,11,0,0,7.0468998,0,156.313
3938,453.14999,0,0,11,11,0,0,7.0058999,0,156.313
3939,452.14999,0,0,11,11,0,0,7.0058999,0,156.313
3940,453.45001,0,0,11,11,0,0,7.0468998,0,156.313
3941,449.14999,0,0,11,11,0,0,6.9629002,0,156.313
3942,441.14999,0,0,11,11,0,0,6.9629002,0,156.313
3943,445.14999,0,0,11,11,0,0,6.9629002,0,156.313
3944,453.14999,0,0,11,11,0,0,6.9629002,0,156.313
3945,452.14999,0,0,11,11,0,0,6.9218998,0,156.313
3946,451.14999,0,0,11,11,0,0,6.9218998,0,156.313
3947,452.14999,0,0,11,11,0,0,6.9218998,0,156.313
3948,443.14999,0,0,11,11,0,0,6.9629002,0,156.313
3949,449.14999,0,0,11,11,0,0,6.9218998,0,156.313
3950,449.14999,0,0,11,11,0,0,6.9218998,0,156.313
3951,448.14999,0,0,11,11,0,0,6.9218998,0,156.313
3952,451.14999,0,0,11,11,0,0,6.9629002,0,156.313
3953,449.14999,0,0,11,11,0,0,6.9218998,0,156.313
3954,443.14999,0,0,11,11,0,0,6.9218998,0,156.313
3955,453.14999,0,0,11,11,0,0,6.9629002,0,156.313
3956,448.14999,0,0,11,11,0,0,6.9629002,0,156.313
3957,458.14999,0,0,11,11,0,0,6.9629002,0,156.313
3958,454.14999,0,0,11,11,0,0,6.9629002,0,156.313
3959,455.14999,0,0,11,11,0,0,6.9218998,0,156.313
3960,453.14999,0,0,11,11,0,0,6.9629002,0,156.313
3961,454.14999,0,0,11,11,0,0,6.9218998,0,156.313
3962,449.14999,0,0,11,11,0,0,6.9629002,0,156.313
3963,453.14999,0,0,11,11,0,0,6.9198999,0,156.313
3964,449.14999,0,0,11,11,0,0,6.8789001,0,156.313
3965,447.14999,0,0,11,11,0,0,6.8789001,0,156.313
3966,443.14999,0,0,11,11,0,0,6.8789001,0,156.313
3967,443.14999,0,0,11,11,0,0,6.9198999,0,156.313
3968,442.14999,0,0,11,11,0,0,6.8789001,0,156.313
3969,435.35001,0,0,11,11,0,0,6.8789001,0,156.313
3970,439.14999,0,0,11,11,0,0,6.9198999,0,156.313
3971,442.14999,0,0,11,11,0,0,6.8789001,0,156.313
3972,436.14999,0,0,11,11,0,0,6.9198999,0,156.313
3973,455.14999,0,0,11,11,0,0,6.8789001,0,156.313
3974,449.14999,0,0,11,11,0,0,6.8789001,0,156.313
3975,448.14999,0,0,11,11,0,0,6.8789001,0,156.313
3976,451.14999,0,0,11,11,0,0,6.8789001,0,156.313
3977,452.14999,0,0,11,11,0,0,6.8379002,0,156.313
3978,447.14999,0,0,11,11,0,0,6.8379002,0,156.313
3979,445.14999,0,0,11,11,0,0,6.8789001,0,156.313
3980,448.14999,0,0,11,11,0,0,6.8379002,0,156.313
3981,447.14999,0,0,11,11,0,0,6.8789001,0,156.313
3982,437.14999,0,0,11,11,0,0,6.8789001,0,156.313
3983,449.14999,0,0,11,11,0,0,6.8789001,0,156.313
3984,457.14999,0,0,11,11,0,0,6.9198999,0,156.313
3985,454.14999,0,0,11,11,0,0,6.8789001,0,156.313
3986,453.14999,0,0,11,11,0,0,6.9198999,0,156.313
3987,458.14999,0,0,11,11,0,0,6.8789001,0,156.313
3988,445.14999,0,0,11,11,0,0,6.8789001,0,156.313
3989,453.14999,0,0,11,11,0,0,6.8789001,0,156.313
3990,448.14999,0,0,11,11,0,0,6.8379002,0,156.313
3991,443.14999,0,0,11,11,0,0,6.8379002,0,156.313
3992,459.14999,0,0,11,11,0,0,6.9629002,0,156.313
3993,452.14999,0,0,11,11,0,0,6.9218998,0,156.313
3994,452.14999,0,0,11,11,0,0,6.9629002,0,156.313
3995,459.14999,0,0,11,11,0,0,6.9629002,0,156.313
3996,463.14999,0,0,11,11,0,0,6.9629002,0,156.313
3997,453.14999,0,0,11,11,0,0,6.9198999,0,156.313
3998,449.14999,0,0,11,11,0,0,6.8789001,0,156.313
3999,448.14999,0,0,11,11,0,0,6.8789001,0,156.313
4000,451.14999,0,0,11,11,0,0,6.9198999,0,156.313
4001,443.14999,0,0,11,11,0,0,6.8789001,0,156.313
4002,439.14999,0,0,11,11,0,0,6.8789001,0,156.313
4003,456.14999,0,0,11,11,0,0,6.8789001,0,156.313
4004,460.14999,0,0,11,11,0,0,6.8789001,0,156.313
4005,453.14999,0,0,11,11,0,0,6.8789001,0,156.313
4006,449.14999,0,0,11,11,0,0,6.8789001,0,156.313
4007,450.14999,0,0,11,11,0,0,6.8379002,0,156.313
4008,451.14999,0,0,11,11,0,0,6.8789001,0,156.313
4009,463.14999,0,0,11,11,0,0,6.9198999,0,156.313
4010,457.14999,0,0,11,11,0,0,6.8358998,0,156.313
4011,443.64999,0,0,11,11,0,0,6.8358998,0,156.313
4012,459.14999,0,0,11,11,0,0,6.8358998,0,156.313
4013,447.14999,0,0,11,11,0,0,6.7948999,0,156.313
4014,439.14999,0,0,11,11,0,0,6.8358998,0,156.313
4015,449.14999,0,0,11,11,0,0,6.8358998,0,156.313
4016,460.14999,0,0,11,11,0,0,6.8358998,0,156.313
4017,454.14999,0,0,11,11,0,0,6.7948999,0,156.313
4018,443.14999,0,0,11,11,0,0,6.7948999,0,156.313
4019,459.14999,0,0,11,11,0,0,6.7948999,0,156.313
4020,462.14999,0,0,11,11,0,0,6.9198999,0,156.313
4021,462.14999,0,0,11,11,0,0,6.8789001,0,156.313
4022,459.14999,0,0,11,11,0,0,6.8358998,0,156.313
4023,467.14999,0,0,11,11,0,0,6.7929001,0,156.313
4024,505.82001,1,1,12,11,0,1,4.1069999,20.23,172.312
4025,502.14999,1,1,12,11,0,1,4.2789998,20.23,172.312
4026,530.54999,0,0,12,11,0,0,5.2319999,38.799999,188.379
4027,520.45001,0,0,12,11,0,0,5.4239998,38.799999,188.379
4028,499.35001,1,1,12,11,1,0,3.948,12.03,171.328
4029,495.14999,1,1,12,11,1,0,3.8469999,12.03,171.328
4030,488.14999,1,0,12,11,1,0,3.7739999,3.24,171.328
4031,471.14999,1,0,12,11,1,0,3.572,3.24,171.328
4032,569.58002,4,0,16,12,2,2,4.3779998,58.860001,210.192
4033,709,0,1,19,12,3,4,3.158,103.67,259.22101
4034,633,2,1,15,12,3,0,3.24,50.740002,197.241
4035,610,2,1,15,12,3,0,3.9419999,36.75,197.241
4036,539.46002,0,0,12,12,0,0,4.0618,0,156.228
4037,536.15997,0,0,12,12,0,0,4.1008,0,156.228
4038,627.15002,0,2,14,12,2,0,2.6159999,38.049999,184.24199
4039,674.5,0,2,14,12,2,0,2.5220001,52.040001,184.24199
4040,509,0,0,12,12,0,0,4.2413998,0,158.244
4041,567.15002,2,0,16,12,0,4,2.4679999,52.599998,222.23999
4042,683,4,2,18,12,0,6,0.40000001,93.059998,254.23799
4043,515.75,0,0,12,12,0,0,4.7814002,0,160.25999
4044,517.15002,0,0,12,12,0,0,4.7914,0,160.25999
4045,507.14999,0,0,12,12,0,0,4.7094002,0,160.25999
4046,499.14999,0,0,12,12,0,0,4.7213998,0,160.25999
4047,512.15002,0,0,12,12,0,0,4.6473999,0,160.25999
4048,503.14999,0,0,12,12,0,0,4.7384,0,160.25999
4049,509.14999,0,0,12,12,0,0,4.6353998,0,160.25999
4050,513.15002,0,0,12,12,0,0,4.6743999,0,160.25999
4051,510.14999,0,0,12,12,0,0,4.6743999,0,160.25999
4052,525.15002,0,0,12,12,0,0,4.5734,0,160.25999
4053,526.15002,0,0,12,12,0,0,4.6494002,0,160.25999
4054,527.15002,0,0,12,12,0,0,4.5734,0,160.25999
4055,525.15002,0,0,12,12,0,0,4.6494002,0,160.25999
4056,494.14999,0,0,12,12,0,0,4.7073998,0,160.25999
4057,508.14999,0,0,12,12,0,0,4.7094002,0,160.25999
4058,495.14999,0,0,12,12,0,0,4.5244002,0,160.25999
4059,489.14999,0,0,12,12,0,0,4.8253999,0,160.25999
4060,493.95001,0,0,12,12,0,0,4.9524002,0,160.25999
4061,524,0,0,12,12,0,0,5.3383999,0,160.25999
4062,478.64999,0,0,12,12,0,0,5.3144002,0,162.276
4063,478.14999,0,0,12,12,0,0,5.3144002,0,162.276
4064,493.14999,0,0,12,12,0,0,5.3884001,0,162.276
4065,490.14999,0,0,12,12,0,0,5.3884001,0,162.276
4066,494.14999,0,0,12,12,0,0,5.0384002,0,162.276
4067,478.14999,0,0,12,12,0,0,5.0613999,0,162.276
4068,485.25,0,0,12,12,0,0,5.2034001,0,162.276
4069,513.90002,0,0,12,12,0,0,4.4488001,0,162.276
4070,522.15002,1,1,13,12,0,1,3.763,20.23,178.27499
4071,537.15002,1,1,13,12,0,1,3.763,20.23,178.27499
4072,533.15002,1,1,13,12,0,1,3.872,20.23,178.27499
4073,529.15002,1,1,13,12,0,1,4.0240002,20.23,178.27499
4074,531.15002,1,1,13,12,0,1,4.0300002,20.23,178.27499
4075,523.15002,1,1,13,12,0,1,3.905,20.23,178.27499
4076,616,2,1,14,12,0,2,3.533,29.459999,194.274
4077,515.15002,0,0,13,12,1,0,3.7309999,3.24,177.291
4078,537.15002,1,0,13,12,0,1,2.997,17.07,180.291
4079,512.19,0,0,12,12,0,0,6.6307998,0,166.308
4080,499.14999,0,0,12,12,0,0,6.566,0,166.308
4081,492.54999,0,0,12,12,0,0,6.599,0,166.308
4082,483.14999,0,0,12,12,0,0,6.599,0,166.308
4083,481.64999,0,0,12,12,0,0,6.4928002,0,166.308
4084,521.15002,1,0,14,12,0,2,3.549,26.299999,198.306
4085,502.14999,1,0,14,12,0,2,2.7709999,26.299999,198.306
4086,501.14999,1,0,14,12,0,2,3.6800001,26.299999,198.306
4087,534.15002,0,0,13,12,0,0,5.4109998,0,247.22
4088,613.15002,0,0,15,12,0,0,7.3490801,0,407.02798
4089,536.15002,0,0,13,12,0,0,5.2049999,0,202.769
4090,570.15002,0,0,15,12,0,0,6.7310801,0,273.67499
4091,481.14999,0,0,15,12,0,0,5.9857602,0,224.31
4092,558.15002,0,0,13,12,0,0,5.803,0,294.22
4093,558.15002,0,0,13,12,0,0,5.803,0,294.22
4094,529,1,1,13,12,1,0,3.8570001,12.03,181.323
4095,490.64999,0,0,12,12,0,0,7.1248002,0,168.32399
4096,491,0,0,12,12,0,0,6.8058,0,168.32399
4097,491,0,0,12,12,0,0,6.8058,0,168.32399
4098,484.75,0,0,12,12,0,0,6.7417998,0,168.32399
4099,583.15002,0,0,14,12,0,0,6.73736,0,328.13199
4100,556.15002,0,0,14,12,0,0,6.3253598,0,239.23
4101,572.15002,0,0,14,12,0,0,5.8179998,0,239.23
4102,492.14999,0,0,14,12,0,0,5.6379199,0,206.31999
4103,491.39999,1,0,13,12,0,1,3.8889999,17.07,184.323
4104,488.14999,1,0,13,12,0,1,3.868,17.07,184.323
4105,503.14999,2,2,14,12,0,2,4.302,37.299999,200.32199
4106,555.15002,0,0,13,12,0,0,4.9120002,0,200.39
4107,498.14999,0,0,13,12,0,0,5.3379998,0,188.33
4108,570.15002,0,0,15,12,1,2,5.1199999,45.82,215.33699
4109,482.14999,0,0,12,12,0,0,7.7027998,0,170.34
4110,479.14999,0,0,12,12,0,0,7.7027998,0,170.34
4111,481.85001,0,0,12,12,0,0,7.7027998,0,170.34
4112,477.14999,0,0,12,12,0,0,7.7027998,0,170.34
4113,475.14999,0,0,12,12,0,0,7.7027998,0,170.34
4114,474.14999,0,0,12,12,0,0,7.6598001,0,170.34
4115,471.14999,0,0,12,12,0,0,7.6188002,0,170.34
4116,471.14999,0,0,12,12,0,0,7.6188002,0,170.34
4117,475.14999,0,0,12,12,0,0,7.6188002,0,170.34
4118,477.14999,0,0,12,12,0,0,7.6188002,0,170.34
4119,477.14999,0,0,12,12,0,0,7.6188002,0,170.34
4120,476.14999,0,0,12,12,0,0,7.6598001,0,170.34
4121,478.14999,0,0,12,12,0,0,7.6188002,0,170.34
4122,473.14999,0,0,12,12,0,0,7.6188002,0,170.34
4123,474.14999,0,0,12,12,0,0,7.6188002,0,170.34
4124,475.14999,0,0,12,12,0,0,7.6188002,0,170.34
4125,478.14999,0,0,12,12,0,0,7.6188002,0,170.34
4126,472.14999,0,0,12,12,0,0,7.6598001,0,170.34
4127,475.14999,0,0,12,12,0,0,7.6188002,0,170.34
4128,471.14999,0,0,12,12,0,0,7.6188002,0,170.34
4129,472.14999,0,0,12,12,0,0,7.6188002,0,170.34
4130,470.14999,0,0,12,12,0,0,7.6598001,0,170.34
4131,474.14999,0,0,12,12,0,0,7.6188002,0,170.34
4132,472.14999,0,0,12,12,0,0,7.7027998,0,170.34
4133,470.14999,0,0,12,12,0,0,7.7027998,0,170.34
4134,471.14999,0,0,12,12,0,0,7.6188002,0,170.34
4135,471.14999,0,0,12,12,0,0,7.6188002,0,170.34
4136,474.14999,0,0,12,12,0,0,7.6188002,0,170.34
4137,471.14999,0,0,12,12,0,0,7.6188002,0,170.34
4138,469.14999,0,0,12,12,0,0,7.6188002,0,170.34
4139,471.14999,0,0,12,12,0,0,7.6188002,0,170.34
4140,475.14999,0,0,12,12,0,0,7.6188002,0,170.34
4141,477.14999,0,0,12,12,0,0,7.6598001,0,170.34
4142,474.14999,0,0,12,12,0,0,7.6188002,0,170.34
4143,468.14999,0,0,12,12,0,0,7.6188002,0,170.34
4144,472.14999,0,0,12,12,0,0,7.6188002,0,170.34
4145,473.14999,0,0,12,12,0,0,7.6188002,0,170.34
4146,473.14999,0,0,12,12,0,0,7.6188002,0,170.34
4147,472.14999,0,0,12,12,0,0,7.6598001,0,170.34
4148,471.14999,0,0,12,12,0,0,7.6188002,0,170.34
4149,469.14999,0,0,12,12,0,0,7.6188002,0,170.34
4150,473.14999,0,0,12,12,0,0,7.6188002,0,170.34
4151,472.14999,0,0,12,12,0,0,7.6188002,0,170.34
4152,472.14999,0,0,12,12,0,0,7.6188002,0,170.34
4153,471.14999,0,0,12,12,0,0,7.6598001,0,170.34
4154,473.14999,0,0,12,12,0,0,7.5757999,0,170.34
4155,464.14999,0,0,12,12,0,0,7.5757999,0,170.34
4156,464.14999,0,0,12,12,0,0,7.5757999,0,170.34
4157,463.14999,0,0,12,12,0,0,7.5757999,0,170.34
4158,468.14999,0,0,12,12,0,0,7.5757999,0,170.34
4159,468.14999,0,0,12,12,0,0,7.5757999,0,170.34
4160,475.14999,0,0,12,12,0,0,7.5757999,0,170.34
4161,473.14999,0,0,12,12,0,0,7.5348001,0,170.34
4162,469.14999,0,0,12,12,0,0,7.5348001,0,170.34
4163,471.14999,0,0,12,12,0,0,7.5348001,0,170.34
4164,474.14999,0,0,12,12,0,0,7.5348001,0,170.34
4165,473.14999,0,0,12,12,0,0,7.5348001,0,170.34
4166,463.14999,0,0,12,12,0,0,7.5757999,0,170.34
4167,468.14999,0,0,12,12,0,0,7.5348001,0,170.34
4168,465.14999,0,0,12,12,0,0,7.5348001,0,170.34
4169,467.14999,0,0,12,12,0,0,7.5348001,0,170.34
4170,464.14999,0,0,12,12,0,0,7.5348001,0,170.34
4171,463.14999,0,0,12,12,0,0,7.5757999,0,170.34
4172,469.14999,0,0,12,12,0,0,7.5348001,0,170.34
4173,467.14999,0,0,12,12,0,0,7.5348001,0,170.34
4174,465.14999,0,0,12,12,0,0,7.5348001,0,170.34
4175,463.14999,0,0,12,12,0,0,7.5757999,0,170.34
4176,472.14999,0,0,12,12,0,0,7.5348001,0,170.34
4177,470.14999,0,0,12,12,0,0,7.5757999,0,170.34
4178,475.14999,0,0,12,12,0,0,7.5757999,0,170.34
4179,463.14999,0,0,12,12,0,0,7.5757999,0,170.34
4180,468.14999,0,0,12,12,0,0,7.5757999,0,170.34
4181,471.14999,0,0,12,12,0,0,7.5757999,0,170.34
4182,473.14999,0,0,12,12,0,0,7.5757999,0,170.34
4183,473.14999,0,0,12,12,0,0,7.5348001,0,170.34
4184,470.14999,0,0,12,12,0,0,7.5348001,0,170.34
4185,473.14999,0,0,12,12,0,0,7.5348001,0,170.34
4186,464.14999,0,0,12,12,0,0,7.5757999,0,170.34
4187,470.14999,0,0,12,12,0,0,7.5348001,0,170.34
4188,468.14999,0,0,12,12,0,0,7.5348001,0,170.34
4189,463.14999,0,0,12,12,0,0,7.5757999,0,170.34
4190,471.14999,0,0,12,12,0,0,7.5757999,0,170.34
4191,464.14999,0,0,12,12,0,0,7.5757999,0,170.34
4192,471.14999,0,0,12,12,0,0,7.5757999,0,170.34
4193,471.14999,0,0,12,12,0,0,7.5348001,0,170.34
4194,464.14999,0,0,12,12,0,0,7.5757999,0,170.34
4195,464.14999,0,0,12,12,0,0,7.6188002,0,170.34
4196,464.14999,0,0,12,12,0,0,7.6188002,0,170.34
4197,470.14999,0,0,12,12,0,0,7.6188002,0,170.34
4198,467.14999,0,0,12,12,0,0,7.6188002,0,170.34
4199,468.14999,0,0,12,12,0,0,7.6598001,0,170.34
4200,469.14999,0,0,12,12,0,0,7.6188002,0,170.34
4201,469.14999,0,0,12,12,0,0,7.5348001,0,170.34
4202,463.14999,0,0,12,12,0,0,7.5348001,0,170.34
4203,464.14999,0,0,12,12,0,0,7.5348001,0,170.34
4204,468.14999,0,0,12,12,0,0,7.5348001,0,170.34
4205,465.14999,0,0,12,12,0,0,7.5348001,0,170.34
4206,471.14999,0,0,12,12,0,0,7.5757999,0,170.34
4207,467.14999,0,0,12,12,0,0,7.5348001,0,170.34
4208,478.14999,0,0,12,12,0,0,7.6598001,0,170.34
4209,472.14999,0,0,12,12,0,0,7.6188002,0,170.34
4210,470.14999,0,0,12,12,0,0,7.6188002,0,170.34
4211,475.14999,0,0,12,12,0,0,7.6188002,0,170.34
4212,473.14999,0,0,12,12,0,0,7.6598001,0,170.34
4213,470.14999,0,0,12,12,0,0,7.6188002,0,170.34
4214,469.14999,0,0,12,12,0,0,7.5757999,0,170.34
4215,460.14999,0,0,12,12,0,0,7.5757999,0,170.34
4216,462.14999,0,0,12,12,0,0,7.5757999,0,170.34
4217,466.14999,0,0,12,12,0,0,7.5757999,0,170.34
4218,475.14999,0,0,12,12,0,0,7.5757999,0,170.34
4219,470.14999,0,0,12,12,0,0,7.5348001,0,170.34
4220,467.14999,0,0,12,12,0,0,7.5348001,0,170.34
4221,472.14999,0,0,12,12,0,0,7.5348001,0,170.34
4222,470.14999,0,0,12,12,0,0,7.5348001,0,170.34
4223,464.14999,0,0,12,12,0,0,7.5757999,0,170.34
4224,466.14999,0,0,12,12,0,0,7.5348001,0,170.34
4225,465.14999,0,0,12,12,0,0,7.5348001,0,170.34
4226,467.14999,0,0,12,12,0,0,7.5348001,0,170.34
4227,465.14999,0,0,12,12,0,0,7.5348001,0,170.34
4228,466.14999,0,0,12,12,0,0,7.5757999,0,170.34
4229,470.14999,0,0,12,12,0,0,7.5348001,0,170.34
4230,470.14999,0,0,12,12,0,0,7.5348001,0,170.34
4231,463.14999,0,0,12,12,0,0,7.5348001,0,170.34
4232,468.14999,0,0,12,12,0,0,7.5348001,0,170.34
4233,471.14999,0,0,12,12,0,0,7.5757999,0,170.34
4234,469.14999,0,0,12,12,0,0,7.5348001,0,170.34
4235,463.14999,0,0,12,12,0,0,7.5348001,0,170.34
4236,471.14999,0,0,12,12,0,0,7.5757999,0,170.34
4237,464.14999,0,0,12,12,0,0,7.5757999,0,170.34
4238,469.14999,0,0,12,12,0,0,7.5757999,0,170.34
4239,473.14999,0,0,12,12,0,0,7.5757999,0,170.34
4240,474.14999,0,0,12,12,0,0,7.5757999,0,170.34
4241,471.14999,0,0,12,12,0,0,7.5348001,0,170.34
4242,471.14999,0,0,12,12,0,0,7.5348001,0,170.34
4243,469.14999,0,0,12,12,0,0,7.5757999,0,170.34
4244,470.14999,0,0,12,12,0,0,7.5348001,0,170.34
4245,463.14999,0,0,12,12,0,0,7.5757999,0,170.34
4246,470.14999,0,0,12,12,0,0,7.5348001,0,170.34
4247,472.14999,0,0,12,12,0,0,7.5757999,0,170.34
4248,469.14999,0,0,12,12,0,0,7.5348001,0,170.34
4249,471.14999,0,0,12,12,0,0,7.5757999,0,170.34
4250,469.14999,0,0,12,12,0,0,7.5757999,0,170.34
4251,464.14999,0,0,12,12,0,0,7.5757999,0,170.34
4252,472.14999,0,0,12,12,0,0,7.5348001,0,170.34
4253,473.14999,0,0,12,12,0,0,7.5757999,0,170.34
4254,473.14999,0,0,12,12,0,0,7.5328002,0,170.34
4255,468.14999,0,0,12,12,0,0,7.4917998,0,170.34
4256,465.14999,0,0,12,12,0,0,7.4917998,0,170.34
4257,467.14999,0,0,12,12,0,0,7.4917998,0,170.34
4258,467.14999,0,0,12,12,0,0,7.4917998,0,170.34
4259,465.14999,0,0,12,12,0,0,7.5328002,0,170.34
4260,460.14999,0,0,12,12,0,0,7.4917998,0,170.34
4261,458.14999,0,0,12,12,0,0,7.4917998,0,170.34
4262,457.95001,0,0,12,12,0,0,7.4917998,0,170.34
4263,457.14999,0,0,12,12,0,0,7.5328002,0,170.34
4264,463.14999,0,0,12,12,0,0,7.4917998,0,170.34
4265,458.14999,0,0,12,12,0,0,7.4917998,0,170.34
4266,458.14999,0,0,12,12,0,0,7.5328002,0,170.34
4267,464.14999,0,0,12,12,0,0,7.4917998,0,170.34
4268,474.14999,0,0,12,12,0,0,7.4917998,0,170.34
4269,467.14999,0,0,12,12,0,0,7.4917998,0,170.34
4270,469.14999,0,0,12,12,0,0,7.4917998,0,170.34
4271,469.14999,0,0,12,12,0,0,7.4917998,0,170.34
4272,469.14999,0,0,12,12,0,0,7.4917998,0,170.34
4273,470.14999,0,0,12,12,0,0,7.4507999,0,170.34
4274,468.14999,0,0,12,12,0,0,7.4507999,0,170.34
4275,467.14999,0,0,12,12,0,0,7.4507999,0,170.34
4276,468.14999,0,0,12,12,0,0,7.4917998,0,170.34
4277,468.14999,0,0,12,12,0,0,7.4507999,0,170.34
4278,463.14999,0,0,12,12,0,0,7.4507999,0,170.34
4279,466.14999,0,0,12,12,0,0,7.4917998,0,170.34
4280,469.14999,0,0,12,12,0,0,7.4507999,0,170.34
4281,464.14999,0,0,12,12,0,0,7.4917998,0,170.34
4282,458.14999,0,0,12,12,0,0,7.4917998,0,170.34
4283,457.14999,0,0,12,12,0,0,7.4917998,0,170.34
4284,465.14999,0,0,12,12,0,0,7.4917998,0,170.34
4285,467.14999,0,0,12,12,0,0,7.4507999,0,170.34
4286,459.45001,0,0,12,12,0,0,7.4507999,0,170.34
4287,460.14999,0,0,12,12,0,0,7.4917998,0,170.34
4288,467.14999,0,0,12,12,0,0,7.4917998,0,170.34
4289,469.14999,0,0,12,12,0,0,7.4917998,0,170.34
4290,475.14999,0,0,12,12,0,0,7.5328002,0,170.34
4291,471.14999,0,0,12,12,0,0,7.4917998,0,170.34
